lat, long, distance, accumulated distance, raw heading, smoothed heading, calculated heading, opt calculated heading, section type mask, section type, PAH/IH, optimized PAH/IH, PAHS, optimized PAHS
45.64263509025341, -92.99212000000001,2.9999999998848903, 357.1311663143188,360, 364.8196716308594, 364.81137847900374, 364.81156127929535, 100, Straight, 364.81137847900374, 364.81156127929535, NA, NA
45.64266203971193, -92.99212000000001,2.9999999998848903, 360.1311663142037,360, 364.8135986328125, 364.8196716308594, 364.8196716308594, 110, Transient, 364.81137847900374, 364.81137847900374, -0.02081681685089654, -0.02081681685089654
45.64268898917045, -92.99212000000001,2.9999999998848903, 363.1311663140886,360, 364.7967529296875, 364.7511481822598, 364.7511481822598, 110, Transient, 364.81137847900374, 364.81137847900374, -0.02081681685089654, -0.02081681685089654
45.642715938628974, -92.99212000000001,2.9999999998848903, 366.1311663139735,360, 364.76953125, 364.7343024791348, 364.7343024791348, 110, Transient, 364.81137847900374, 364.81137847900374, -0.02081681685089654, -0.02081681685089654
45.6427428880875, -92.99212000000001,2.9999999998848903, 369.1311663138584,360, 364.7326965332031, 364.7070807994473, 364.7070807994473, 110, Transient, 364.81137847900374, 364.81137847900374, -0.02081681685089654, -0.02081681685089654
45.64276983754602, -92.99212000000001,2.9999999998848903, 372.1311663137433,360, 364.68670654296875, 364.6702460826504, 364.6702460826504, 110, Transient, 364.81137847900374, 364.81137847900374, -0.02081681685089654, -0.02081681685089654
45.64279678700454, -92.99212000000001,2.9999999998848903, 375.13116631362817,360, 364.63238525390625, 364.62425609241603, 364.62425609241603, 110, Transient, 364.81137847900374, 364.81137847900374, -0.02081681685089654, -0.02081681685089654
45.642823736463065, -92.99212000000001,2.9999999998848903, 378.13116631351306,360, 364.5703430175781, 364.56993480335353, 364.56993480335353, 110, Transient, 364.81137847900374, 364.81137847900374, -0.02081681685089654, -0.02081681685089654
45.64285068592159, -92.99212000000001,2.9999999998848903, 381.13116631339796,360, 364.5014343261719, 364.5078925670254, 364.5078925670254, 110, Transient, 364.81137847900374, 364.81137847900374, -0.02081681685089654, -0.02081681685089654
45.64287763538011, -92.99212000000001,2.9999999998848903, 384.13116631328285,360, 364.4263610839844, 364.43898387561916, 364.43898387561916, 110, Transient, 364.81137847900374, 364.81137847900374, -0.02081681685089654, -0.02081681685089654
45.64290458483863, -92.99212000000001,2.9999999998848903, 387.13116631316774,360, 364.34588623046875, 364.36391063343166, 364.36391063343166, 110, Transient, 364.81137847900374, 364.81137847900374, -0.02081681685089654, -0.02081681685089654
45.642931534297155, -92.99212000000001,2.9999999998848903, 390.13116631305263,360, 364.2610168457031, 364.28343577991603, 364.28343577991603, 110, Transient, 364.81137847900374, 364.81137847900374, -0.02081681685089654, -0.02081681685089654
45.64295848375568, -92.99212000000001,2.9999999998848903, 393.1311663129375,360, 364.1722717285156, 364.2610168457031, 364.2610168457031, 120, Curved, 364.1722717285156, 364.1244235229505, -0.031037507234987185, -0.0280579065404283
45.6429854332142, -92.99212000000001,2.9999999998848903, 396.1311663128224,360, 364.0806579589844, 364.0791592068107, 364.08809800889435, 120, Curved, 364.1722717285156, 364.1244235229505, -0.031037507234987185, -0.0280579065404283
